product_name,barcode,old_image,new_image,old_price,new_price
Győri Korpovit ropogós keksz teljes kiőrlésű gabonával 174 g,7622210180278.0,mageproxy.wolt.com/assets/689b9eab87a8f04a4a7db008,mageproxy.wolt.com/assets/6970c76b7e37809df6dec450,569.0,599.0
"Philadelphia laktózmentes natúr szendvicskrém, 150 g",7622210230416.0,mageproxy.wolt.com/assets/6679418a7cb0090848ac9500,mageproxy.wolt.com/assets/689b9eacf18c6aaa8030c798,1199.0,1295.0
"Milka Mmmax alpesi tejcsokoládé meggyes zselédarabkákkal, cukordrazséval és robbanócukorkával 250 g",7622210248671.0,mageproxy.wolt.com/assets/68b6f5f450fec03c224e9958,mageproxy.wolt.com/assets/69c5746ce24f4a9d75093bbe,1999.0,2099.0
"Milka Choco Wafer kakaós töltelékkel töltött, alpesi tejcsokoládéval bevont ostya 30 g",7622210249609.0,mageproxy.wolt.com/assets/689b9eadf18c6aaa8030c79a,mageproxy.wolt.com/assets/6970c7507e37809df6dec41e,249.0,264.0
"Milka Mmmax Oreo alpesi tejcsokoládé vanília ízű tejes krémtöltelékkel és kakaós keksszel, 300 g",7622210277503.0,mageproxy.wolt.com/assets/68de7131b16814eaa0e5a2a9,mageproxy.wolt.com/assets/6970c7867e37809df6dec48b,2239.0,2099.0
Milka Bubbly alpesi tejcsokoládé levegőbuborékos tejcsokoládé töltelékkel 90 g,7622210369918.0,mageproxy.wolt.com/assets/68b6f5f450fec03c224e9959,mageproxy.wolt.com/assets/698f197c960776714feee12b,699.0,734.0
Milka Bubbly White alpesi tejcsokoládé levegőbuborékos fehércsokoládé töltelékkel 95 g,7622210369925.0,mageproxy.wolt.com/assets/68b6f5f550fec03c224e995a,mageproxy.wolt.com/assets/698f197c960776714feee12c,699.0,734.0
Milka Choc & Choc alpesi tejcsokoládéval mártott puha piskóta kakaós töltelékkel 150 g,7622210413147.0,mageproxy.wolt.com/assets/68dd1fafe4991e9d3ee0b068,mageproxy.wolt.com/assets/69cd0951804cb482365a0a61,1039.0,1094.0
3Bit tejcsokoládéval bevont keksz szelet tejes töltelékkel 46 g,7622210416407.0,mageproxy.wolt.com/assets/689b9eb187a8f04a4a7db00f,mageproxy.wolt.com/assets/692845033c7e8f4c5cace635,299.0,314.0
Milka Thank You alpesi tejcsokoládé praliné kakaós krémtöltelékkel 110 g,7622210594723.0,mageproxy.wolt.com/assets/68de7114b16814eaa0e5a27e,mageproxy.wolt.com/assets/696f6eed2bbd123c386e950f,1229.0,1290.0
Milka Happy Birthday alpesi tejcsokoládé praliné tejes krémtöltelékkel 20 db 110 g,7622210597342.0,mageproxy.wolt.com/assets/68de7110b16814eaa0e5a272,mageproxy.wolt.com/assets/68fb6af63548256996250efc,1229.0,1290.0
Milka Mmmax földimogyorós-karamellás alpesi tejcsokoládé földimogyoró darabokkal és rizzsel 276 g,7622210609830.0,mageproxy.wolt.com/assets/68dd1fb0e4991e9d3ee0b06d,mageproxy.wolt.com/assets/6970c73b7e37809df6dec3e8,1999.0,2099.0
"Milka alpesi tejcsokoládé meggyízű tejes krémtöltelékkel és meggyes gyümölcskrémmel, 100 g",7622210623317.0,mageproxy.wolt.com/assets/68de7110b16814eaa0e5a273,mageproxy.wolt.com/assets/6970c76c7e37809df6dec451,699.0,734.0
"Milka alpesi tejcsokoládé sajttortaízű krémtöltelékkel, epres töltelékkel és keksszel 300 g",7622210653215.0,mageproxy.wolt.com/assets/68b6f5f650fec03c224e995b,mageproxy.wolt.com/assets/6970c7437e37809df6dec3fc,1999.0,2099.0
Milka Choco Brownie sütemény alpesi tejcsokoládéval és tejcsokoládé darabokkal 6 db 150 g,7622210669315.0,mageproxy.wolt.com/assets/68de7177b16814eaa0e5a323,mageproxy.wolt.com/assets/6970c7497e37809df6dec40b,1039.0,1094.0
Milka Chocomax Waffelini alpesi tej felhasználásával készült kakaós ostya 31 g,7622210694935.0,mageproxy.wolt.com/assets/689b9ebef18c6aaa8030c7b8,mageproxy.wolt.com/assets/68fb6b1d3548256996250f30,199.0,209.0
Milka Singles Mix alpesi tejcsokoládé válogatás 138 g,7622210711472.0,mageproxy.wolt.com/assets/68de712db16814eaa0e5a29e,mageproxy.wolt.com/assets/6970c7467e37809df6dec404,2349.0,2469.0
Milka I love Milka alpesi tejcsokoládé praliné mogyorós krémtöltelékkel 44 g,7622210928580.0,mageproxy.wolt.com/assets/68dd1fa8e4991e9d3ee0b054,mageproxy.wolt.com/assets/69c26f02a1616105d2c1ad4e,719.0,755.0
"Sport Duó tejcsokoládéval mártott szelet kókuszos, karamellás töltelékkel 60 g",7622210954343.0,mageproxy.wolt.com/assets/689b9ec5f18c6aaa8030c7c1,mageproxy.wolt.com/assets/69848da6eeedadb5fac626b9,379.0,314.0
Milka Oreo Choco alpesi tejcsokoládé kakaós krémtöltelékkel és kakaós kekszdarabokkal 100 g,7622210957368.0,mageproxy.wolt.com/assets/68b6f5fb50fec03c224e9964,mageproxy.wolt.com/assets/698f1980960776714feee136,699.0,734.0
Milka à la Dessert au Chocolat alpesi tejcsokoládé habosított kakaós töltelékkel 100 g,7622300026752.0,mageproxy.wolt.com/assets/68de712fb16814eaa0e5a2a6,mageproxy.wolt.com/assets/69833c47879d20d22ae7f1c0,699.0,734.0
Milka Mmmax alpesi tejcsokoládé karamell ízű tejes krémtöltelékkel 300 g,7622300134532.0,mageproxy.wolt.com/assets/68dd1fb0e4991e9d3ee0b06e,mageproxy.wolt.com/assets/6970c75c7e37809df6dec441,1999.0,2099.0
Milka alpesi tej felhasználásával készült tejcsokoládé eperízű krémmel töltve 100 g,7622300291785.0,mageproxy.wolt.com/assets/68de7131b16814eaa0e5a2ab,mageproxy.wolt.com/assets/69cd5d3e882f03cf986b6634,699.0,734.0
Milka Oreo alpesi tejcsokoládé kakaós kekszdarabokkal és vaníliaízű tejes krémtöltelékkel 100 g,7622300617820.0,mageproxy.wolt.com/assets/68de7132b16814eaa0e5a2ac,mageproxy.wolt.com/assets/698f1981960776714feee138,699.0,734.0
Dörmi csokoládés krémmel töltött puha piskóta 5 x 30 g (150 g),7622300731571.0,mageproxy.wolt.com/assets/68de7115b16814eaa0e5a280,mageproxy.wolt.com/assets/698f1983960776714feee140,799.0,839.0
Nutella B-Ready ropogós ostya kakaós mogyorókrémmel és búzakészítménnyel töltve 22 g,8000500224281.0,mageproxy.wolt.com/assets/689b9f2987a8f04a4a7db0dc,mageproxy.wolt.com/assets/69ceaef0d236006518ff41dd,249.0,264.0
Ferrero Rocher Milk Prémium táblás tejcsokoládé mogyorós töltelékkel és mogyoródarabkákkal 90 g,8000500359488.0,mageproxy.wolt.com/assets/689b9f32f18c6aaa8030c86d,mageproxy.wolt.com/assets/69d4e409081970206946f150,1175.0,1234.0
Viennetta Jégkrém Vanília 650 ml,8000920200025.0,mageproxy.wolt.com/assets/689bb3cb87a8f04a4a7ddb76,mageproxy.wolt.com/assets/69132c87e9eb908bf84ef7a2,1499.0,1589.0
Bertolli extra szűz olívaolaj spray 200 ml,8002470017702.0,mageproxy.wolt.com/assets/689b9fde87a8f04a4a7db1ee,mageproxy.wolt.com/assets/692d8ac96980ec1e3ff6580e,3199.0,3099.0
Roberto kenyér extra szűz olívaolajjal 400 g,8003490037800.0,mageproxy.wolt.com/assets/689ba00687a8f04a4a7db21f,mageproxy.wolt.com/assets/6921acf3a202ec651f11ed29,849.0,919.0
Roberto kenyér teljes kiőrlésű búzaliszttel és olívaolajjal  400 g,8003490037909.0,mageproxy.wolt.com/assets/689ba00687a8f04a4a7db220,mageproxy.wolt.com/assets/6921acf2a202ec651f11ed27,849.0,919.0
Roberto kenyér durumbúza darával és extraszűz olívaolajjal 400 g,8003490038005.0,mageproxy.wolt.com/assets/689ba009f18c6aaa8030c9d3,mageproxy.wolt.com/assets/6921acf3a202ec651f11ed28,849.0,919.0
"Illy Espresso Classico őrölt-pörkölt kávé kapszulában, 57 g, 10 db",8003753158556.0,mageproxy.wolt.com/assets/68b0474aeae459754518cc8f,mageproxy.wolt.com/assets/675b0b4fbc21f43c99e82b16,2499.0,2624.0
Fallini Formaggi szárított és reszelt sajtok keveréke 80 g,8006207000098.0,mageproxy.wolt.com/assets/689ba072f18c6aaa8030ca78,mageproxy.wolt.com/assets/698f198c960776714feee151,1169.0,1264.0
Asahi Super Dry világos sör 5% 330 ml,8008440249340.0,mageproxy.wolt.com/assets/689ba09087a8f04a4a7db2fc,mageproxy.wolt.com/assets/69d93ac260461b960942b805,519.0,574.0
Asahi Super Dry világos sör 5% 500 ml,8008440449252.0,mageproxy.wolt.com/assets/689ba09087a8f04a4a7db2fb,mageproxy.wolt.com/assets/69d93ac160461b960942b804,579.0,639.0
Schär gluténmentes fagyasztott margarita pizza 300 g,8008698026090.0,mageproxy.wolt.com/assets/689ba0b7f18c6aaa8030caee,mageproxy.wolt.com/assets/69d54674f17312ee6578e9f3,1899.0,2054.0
Floriol Cooking hevíthető olívaolaj sütéshez 500 ml,8424536921455.0,mageproxy.wolt.com/assets/689ba20df18c6aaa8030cd51,mageproxy.wolt.com/assets/68f0e5eb0626145e31f0a9fa,3949.0,4149.0
Haribo Pico-Balla gyümölcsízű gumicukorka 85 g,8426617002473.0,mageproxy.wolt.com/assets/689ba210f18c6aaa8030cd5a,mageproxy.wolt.com/assets/69a97820f115f4a3251e8818,489.0,564.0
NESCAFÉ 3in1 Creamy Latte azonnal oldódó kávés italpor tejporral és cukorral 10 x 15 g (150 g),8445290099785.0,mageproxy.wolt.com/assets/68d3e558b72e332b0c5675c1,mageproxy.wolt.com/assets/6925a1be4da254f4fa175e52,1099.0,1154.0
"Nesquik instant cukrozott kakaóitalpor vitaminokkal, 600 g",8445291036192.0,mageproxy.wolt.com/assets/689bb0529bbcfa1dc39be949,mageproxy.wolt.com/assets/693817f7d04962baa1b13c67,2249.0,2519.0
"Nesquik instant cukrozott kakaóitalpor vitaminokkal, 150 g",8445291036635.0,mageproxy.wolt.com/assets/689bb0529bbcfa1dc39be94a,mageproxy.wolt.com/assets/693817f8d04962baa1b13c68,899.0,999.0
"NESCAFÉ 3in1 Classic Smooth & Rich azonnal oldódó kávéspecialitás 24 x 16,5 g (396 g)",8445291202269.0,mageproxy.wolt.com/assets/68aef5faecb95744b9d42614,mageproxy.wolt.com/assets/6925a1bc4da254f4fa175e50,2199.0,2414.0
NESCAFÉ 3in1 Strong Intense & Rich azonnal oldódó kávéspecialitás 10 x 16 g (160 g),8445291208445.0,mageproxy.wolt.com/assets/68aef5f6ecb95744b9d4260e,mageproxy.wolt.com/assets/6925a1bd4da254f4fa175e51,1099.0,1154.0
NESCAFÉ 3in1 Strong Intense & Rich azonnal oldódó kávéspecialitás 24 x 16 g (384 g),8445291208469.0,mageproxy.wolt.com/assets/68aef5f9ecb95744b9d42613,mageproxy.wolt.com/assets/6925a1c04da254f4fa175e54,2199.0,2414.0
"NESCAFÉ Cappuccino azonnal oldódó kávéspecialitás 8 x 13,5 g (108 g)",8445291531581.0,mageproxy.wolt.com/assets/689ba29187a8f04a4a7db5dd,mageproxy.wolt.com/assets/69dfd244af51c9ef77549757,1099.0,1209.0
NESCAFÉ Vanilla Cappuccino vanília ízű azonnal oldódó kávéspecialitás 8 x 14 g (112 g),8445291532045.0,mageproxy.wolt.com/assets/689ba294f18c6aaa8030ce15,mageproxy.wolt.com/assets/69dfd244af51c9ef77549758,1099.0,1209.0
NESCAFÉ Irish Cappuccino likőr ízű azonnal oldódó kávéspecialitás 8 x 14 g (112 g),8445291532236.0,mageproxy.wolt.com/assets/689ba294f18c6aaa8030ce17,mageproxy.wolt.com/assets/69dfd247af51c9ef7754975c,1099.0,1209.0
Balaton Újhullám kókuszos krémmel töltött ostya fehér masszával mártva 30 g,8445291660212.0,mageproxy.wolt.com/assets/689ba29af18c6aaa8030ce1b,mageproxy.wolt.com/assets/69132c9ae9eb908bf84ef7c1,229.0,240.0
"Moments kakaós bevonómasszába mártott, kakaós-csokoládés krémmel töltött ostyaszelet 45 g",8584004041983.0,mageproxy.wolt.com/assets/689bb34487a8f04a4a7dd99d,mageproxy.wolt.com/assets/69a18e963fdec26b2f315097,249.0,264.0
"Moments kakaós bevonómasszába mártott, kókuszos krémmel töltött ostyaszelet 45 g",8584004041990.0,mageproxy.wolt.com/assets/689bb34487a8f04a4a7dd99c,mageproxy.wolt.com/assets/69a18e9a3fdec26b2f31509f,249.0,264.0
"Moments kakaós bevonómasszába mártott, mogyorós krémmel töltött ostyaszelet 45 g",8584004042003.0,mageproxy.wolt.com/assets/689bb34487a8f04a4a7dd99e,mageproxy.wolt.com/assets/69a18e973fdec26b2f315099,249.0,264.0
"Moments kakaós bevonómasszába mártott, tejes krémmel töltött ostyaszelet 45 g",8584004042010.0,mageproxy.wolt.com/assets/689bb34487a8f04a4a7dd99b,mageproxy.wolt.com/assets/69a18e993fdec26b2f31509d,249.0,264.0
"Moments kakaós bevonómasszába mártott, földimogyorós krémmel töltött ostyaszelet 45 g",8584004042027.0,mageproxy.wolt.com/assets/689bb34487a8f04a4a7dd99f,mageproxy.wolt.com/assets/69a18e983fdec26b2f31509b,249.0,264.0
"Bombi kakaós bevonómasszába mártott, vegyes gyümölcsös-epres lekvárral töltött puszedli 50 g",8584004305849.0,mageproxy.wolt.com/assets/689ba2acf18c6aaa8030ce37,mageproxy.wolt.com/assets/6985def09b8bf67599530469,319.0,335.0
Maggi magyaros halászlé kocka 60 g,8585002470133.0,mageproxy.wolt.com/assets/689ba2cf87a8f04a4a7db60b,mageproxy.wolt.com/assets/6936c559b0f2d0c0d8d5a0f6,458.0,484.0
Maggi Magyaros gulyásleveskocka 60 g,8585002470171.0,mageproxy.wolt.com/assets/689ba2cf87a8f04a4a7db60c,mageproxy.wolt.com/assets/6936c55ab0f2d0c0d8d5a0f9,549.0,579.0
Maggi Magyaros pörköltszaftkocka 60 g,8585002470195.0,mageproxy.wolt.com/assets/689ba2ce87a8f04a4a7db60a,mageproxy.wolt.com/assets/6936c55ab0f2d0c0d8d5a0f7,549.0,579.0
Maggi Füstölt ízű ízesítőkocka 60 g,8585002470232.0,mageproxy.wolt.com/assets/689ba2d19bbcfa1dc39bd751,mageproxy.wolt.com/assets/69205b9206e04050fa7f5e3c,549.0,579.0
Maggi Ízvarázs ételízesítő 10 féle zöldséggel 75 g,8585002472670.0,mageproxy.wolt.com/assets/689ba2d19bbcfa1dc39bd750,mageproxy.wolt.com/assets/69205b8606e04050fa7f5e19,459.0,489.0
"Maggi pörköltszaftkocka, 120 g",8585002477255.0,mageproxy.wolt.com/assets/689ba2d2f18c6aaa8030ce77,mageproxy.wolt.com/assets/6936c55bb0f2d0c0d8d5a0fa,839.0,884.0
Maggi Tyúkhúsleveskocka 120 g,8585002484871.0,mageproxy.wolt.com/assets/689ba2e587a8f04a4a7db613,mageproxy.wolt.com/assets/69205b9706e04050fa7f5e4d,839.0,884.0
Maggi Erőleveskocka 120 g,8585002484932.0,mageproxy.wolt.com/assets/689ba2e89bbcfa1dc39bd75b,mageproxy.wolt.com/assets/69205b9406e04050fa7f5e44,839.0,884.0
Real Nature eper-banán zsírszegény joghurtital 250 g,8586000515741.0,mageproxy.wolt.com/assets/689ba3079bbcfa1dc39bd76e,mageproxy.wolt.com/assets/69cd5d61882f03cf986b6664,349.0,379.0
Milsy laktózmentes füstölt parenyica sajt 110 g,8586001543910.0,mageproxy.wolt.com/assets/689ba30f9bbcfa1dc39bd777,7b44ce5c-cc33-11f0-bea5-d2fbfef70fc3_525212001.jpg,799.0,864.0
Fürtös paradicsom 700 g,8586015391095.0,mageproxy.wolt.com/assets/689ba32cf18c6aaa8030cefd,/236dce9a-cc33-11f0-8de7-aee67137b2e3_78814004.jpg,549.0,1382.0
Hamé tepertős pástétom 105 g,8593837272624.0,mageproxy.wolt.com/assets/689bb6ca87a8f04a4a7de403,mageproxy.wolt.com/assets/69a97801f115f4a3251e87fb,579.0,690.0
Chocapic csokiízű gabonapehely-szelet tejbevonó talppal vitaminokkal 25 g,8593893007468.0,mageproxy.wolt.com/assets/689ba40387a8f04a4a7db710,mageproxy.wolt.com/assets/698c76bba51adfa230b31a7d,229.0,249.0
Balaton Expressz étcsokoládéval mártott pisztácia ízű szelet karamellel 35 g,8593893785298.0,mageproxy.wolt.com/assets/689ba407f18c6aaa8030d073,mageproxy.wolt.com/assets/6908a0ad5a64760b236620e7,279.0,294.0
Hamé parasztos sertésmájkrém 105 g,8594001691210.0,mageproxy.wolt.com/assets/689ba417f18c6aaa8030d091,3e27a404-cc33-11f0-85b0-b64eac1909e7_257998006.jpg,489.0,246.0
Hamé darabos pirospaprikás sertésmájkrém 105 g,8594001691227.0,mageproxy.wolt.com/assets/689ba417f18c6aaa8030d093,3928cb68-cc33-11f0-aef9-badb7b0712df_248632001.jpg,489.0,246.0
Hamé falusi sertésmájas 105 g,8594001691241.0,mageproxy.wolt.com/assets/689ba41987a8f04a4a7db728,7b506aaa-cc33-11f0-9f63-eafd08d05923_519338007.jpg,579.0,342.0
Globus sertésmájkrém 62 g,8594001692460.0,mageproxy.wolt.com/assets/689ba41987a8f04a4a7db726,7b45bc9a-cc33-11f0-a4c9-d2fbfef70fc3_525155001.jpg,299.0,169.0
Tihany Friss zöldfűszeres szendvicskrém 120 g,8594008278438.0,mageproxy.wolt.com/assets/689ba4439bbcfa1dc39bd863,mageproxy.wolt.com/assets/68f62b6c3eaefc4bd921425d,649.0,704.0
"Budweiser Budvar Original cseh prémium világos sör 5%, 500 ml",8594403709018.0,mageproxy.wolt.com/assets/689ba4769bbcfa1dc39bd89c,mageproxy.wolt.com/assets/66767c11e98c4a1a5c647b8f,499.0,554.0
"Pilsner Urquell minőségi világos sör 4.4%, 500 ml",8594404023380.0,mageproxy.wolt.com/assets/689ba47a9bbcfa1dc39bd8a0,mageproxy.wolt.com/assets/688b9e12b2b18bf1da538035,549.0,605.0
"Stella Artois alkoholmentes világos sör 0,0% 500 ml",8600105005607.0,mageproxy.wolt.com/assets/689ba4f29bbcfa1dc39bd938,mageproxy.wolt.com/assets/691f0a3906e04050fa7f5982,519.0,554.0
"1664 Blanc búzasör 5% 0,33 l",8600331002470.0,mageproxy.wolt.com/assets/689bb723f18c6aaa8030d947,mageproxy.wolt.com/assets/68e7aafa76f0377a07cb985a,509.0,564.0
Hellmann's Cheddar sajtos szósz 250 g,8710522976876.0,mageproxy.wolt.com/assets/689ba56e9bbcfa1dc39bda05,mageproxy.wolt.com/assets/69c512023c71c6b1ec23d658,1139.0,1260.0
Pickwick erdeigyümölcsízű fekete tea 20 filter 30 g,8711000278468.0,mageproxy.wolt.com/assets/689ba5c39bbcfa1dc39bda7e,mageproxy.wolt.com/assets/6989d3dadf12ec286094ac3b,789.0,919.0
Pickwick zöld tea 20 filter 30 g,8711000294215.0,mageproxy.wolt.com/assets/689ba5c687a8f04a4a7db898,mageproxy.wolt.com/assets/6989d3dfdf12ec286094ac41,789.0,919.0
Pickwick kamilla tea 20 filter 30 g,8711000336342.0,mageproxy.wolt.com/assets/689ba5c687a8f04a4a7db899,mageproxy.wolt.com/assets/6989d3e3df12ec286094ac44,789.0,929.0
"Pickwick Fruit Fusion gyümölcstea citromhéjjal, narancshéjjal, bodzavirággal ízesítve 20 filter 40 g",8711000349090.0,mageproxy.wolt.com/assets/689ba5c89bbcfa1dc39bda84,mageproxy.wolt.com/assets/6989d3dfdf12ec286094ac3e,789.0,919.0
L'OR Espresso Ristretto őrölt-pörkölt kávé kapszulában 10 db 52 g,8711000357576.0,mageproxy.wolt.com/assets/689ba5c99bbcfa1dc39bda87,mageproxy.wolt.com/assets/6943f4103f31751f2f3388ac,2099.0,2049.0
L'OR Espresso Colombia őrölt-pörkölt kávé kapszulában 10 db 52 g,8711000357613.0,mageproxy.wolt.com/assets/689ba5c89bbcfa1dc39bda85,mageproxy.wolt.com/assets/6943f4113f31751f2f3388ad,2099.0,2049.0
L'OR Espresso Decaffeinato koffeinmentes őrölt-pörkölt kávé kapszulában 10 db 52 g,8711000357965.0,mageproxy.wolt.com/assets/689ba5c99bbcfa1dc39bda88,mageproxy.wolt.com/assets/6943f3fd3f31751f2f338875,2099.0,2049.0
L'OR Espresso Or Rose őrölt-pörkölt kávé kapszulában 10 db 52 g,8711000360606.0,mageproxy.wolt.com/assets/689ba5c99bbcfa1dc39bda89,mageproxy.wolt.com/assets/6943f4113f31751f2f3388ae,2099.0,2049.0
Jacobs Espresso Classico őrölt-pörkölt kávé kapszulában 10 db 52 g,8711000371176.0,mageproxy.wolt.com/assets/689ba5cbf18c6aaa8030d226,mageproxy.wolt.com/assets/6943f4123f31751f2f3388b2,1749.0,1679.0
Jacobs Espresso Intenso őrölt-pörkölt kávé kapszulában 10 db 52 g,8711000371183.0,mageproxy.wolt.com/assets/689ba5cbf18c6aaa8030d224,mageproxy.wolt.com/assets/6943f4123f31751f2f3388b3,1749.0,1679.0
Jacobs Lungo Intenso őrölt-pörkölt kávé kapszulában 10 db 52 g,8711000371244.0,mageproxy.wolt.com/assets/689ba5cd9bbcfa1dc39bda8e,mageproxy.wolt.com/assets/6943f4133f31751f2f3388b6,1749.0,1679.0
Jacobs Espresso Intenso őrölt-pörkölt kávé kapszulában 40 db 208 g,8711000397763.0,mageproxy.wolt.com/assets/689ba5cf87a8f04a4a7db8a0,mageproxy.wolt.com/assets/6943f40e3f31751f2f33889f,4599.0,4829.0
L'OR Crema Absolu Classique szemes pörkölt kávé 1000 g,8711000400791.0,mageproxy.wolt.com/assets/689ba5d19bbcfa1dc39bda93,mageproxy.wolt.com/assets/6943f40a3f31751f2f33888b,10999.0,11129.0
Pickwick Fruit Fusion gyümölcs- és gyógynövénytea az erdeigyümölcsök ízével 20 filter 35 g,8711000412169.0,mageproxy.wolt.com/assets/689ba5d19bbcfa1dc39bda96,mageproxy.wolt.com/assets/6989d3dfdf12ec286094ac40,789.0,919.0
"Jacobs Milka csokoládéízű azonnal oldódó kávé- és kakaóitalpor 8 x 15,8 g (126,4 g)",8711000454145.0,mageproxy.wolt.com/assets/689ba5d987a8f04a4a7db8ab,mageproxy.wolt.com/assets/694150f7971a9b80899607f6,1349.0,1469.0
L'OR Espresso Brazil szemes pörkölt kávé 500 g,8711000464649.0,mageproxy.wolt.com/assets/689ba5d887a8f04a4a7db8a8,mageproxy.wolt.com/assets/6943f4093f31751f2f338889,5799.0,6089.0
L'OR Espresso vaníliaízű őrölt-pörkölt kávé kapszulában 10 db 52 g,8711000488201.0,mageproxy.wolt.com/assets/689ba5db9bbcfa1dc39bdaa5,mageproxy.wolt.com/assets/6943f4023f31751f2f33887d,2099.0,2049.0
L'OR Espresso karamellízű őrölt-pörkölt kávé kapszulában 10 db 52 g,8711000488225.0,mageproxy.wolt.com/assets/689ba5def18c6aaa8030d232,mageproxy.wolt.com/assets/6943f4113f31751f2f3388af,2099.0,2049.0
Paloma Classic őrölt-pörkölt kávé 225 g,8711000499153.0,mageproxy.wolt.com/assets/689ba5e09bbcfa1dc39bdab1,mageproxy.wolt.com/assets/6943f40b3f31751f2f338891,1999.0,1889.0
Jacobs Krönung instant kávé 200 g,8711000516164.0,mageproxy.wolt.com/assets/689ba5e387a8f04a4a7db8b3,mageproxy.wolt.com/assets/694150f6971a9b80899607f4,4199.0,4619.0
Jacobs Gold instant kávé 200 g,8711000516195.0,mageproxy.wolt.com/assets/689ba5e387a8f04a4a7db8b2,mageproxy.wolt.com/assets/694150fb971a9b8089960800,4199.0,4619.0
Douwe Egberts Omnia Classic őrölt-pörkölt kávé kapszulában 20 db 104 g,8711000545768.0,mageproxy.wolt.com/assets/689ba5e59bbcfa1dc39bdab8,mageproxy.wolt.com/assets/6943f3ff3f31751f2f338878,2999.0,3044.0
Omnia Fusion Brazil & Colombia lágy & gyümölcsös szemes pörkölt kávé 900 g,8711000587683.0,mageproxy.wolt.com/assets/689bb34387a8f04a4a7dd997,mageproxy.wolt.com/assets/6943f4053f31751f2f338881,9599.0,9449.0
Omnia Fusion Brazil & Colombia lágy & gyümölcsös őrölt-pörkölt kávé 225 g,8711000587713.0,mageproxy.wolt.com/assets/689bb3429bbcfa1dc39beb58,mageproxy.wolt.com/assets/6943f4043f31751f2f33887f,2699.0,2834.0
Omnia Fusion Uganda & Kenya fűszeres & diós szemes pörkölt kávé 900 g,8711000587744.0,mageproxy.wolt.com/assets/689bb34287a8f04a4a7dd993,mageproxy.wolt.com/assets/6943f4063f31751f2f338882,9599.0,9449.0
Omnia Fusion Uganda & Kenya fűszeres & diós őrölt-pörkölt kávé 225 g,8711000587775.0,mageproxy.wolt.com/assets/689bb3429bbcfa1dc39beb59,mageproxy.wolt.com/assets/6943f4053f31751f2f338880,2699.0,2834.0
Jacobs Espresso Ristretto őrölt-pörkölt kávé kapszulában 40 db 208 g,8711000678763.0,mageproxy.wolt.com/assets/689ba5f4f18c6aaa8030d23e,mageproxy.wolt.com/assets/6943f40e3f31751f2f3388a2,4599.0,4829.0
L'OR Espresso mogyoróízű őrölt-pörkölt kávé kapszulában 10 db 52 g,8711000712559.0,mageproxy.wolt.com/assets/689ba5f79bbcfa1dc39bdacf,mageproxy.wolt.com/assets/6943f3fe3f31751f2f338876,2099.0,2049.0
Pickwick Orange & Mandarin Green Tea 20 Tea Bags 30 g,8711000895917.0,000895917-57e62600-2647-4a32-8805-1248fd62b8d6.jpg,mageproxy.wolt.com/assets/689ba5fa87a8f04a4a7db8c4,789.0,919.0
Knorr marhahúsleves-kocka 12 x 10 g (120 g),8711200318735.0,mageproxy.wolt.com/assets/689ba5fc9bbcfa1dc39bdad6,mageproxy.wolt.com/assets/698c76b1a51adfa230b31a5d,839.0,884.0
Nogger Multipack jégkrém 6 x 90 ml,8711327345478.0,mageproxy.wolt.com/assets/689bb3c987a8f04a4a7ddb6b,mageproxy.wolt.com/assets/691c67b786ec9335bd492784,2899.0,3015.0
"Ben & Jerry's Cookie Dough vanília ízű jégkrém csokoládés sütemény darabokkal, 465 ml",8711327373105.0,mageproxy.wolt.com/assets/689bb3cb87a8f04a4a7ddb75,mageproxy.wolt.com/assets/691c678c86ec9335bd492730,3999.0,4239.0
Carte d'Or Jégkrém Csökkentett cukortartalmú Vanília 1000 ml,8711327499638.0,mageproxy.wolt.com/assets/689ba60a9bbcfa1dc39bdaeb,mageproxy.wolt.com/assets/691c67b486ec9335bd492778,2299.0,2544.0
Magnum Multipack Jégkrém Klasszik 6 x 100 ml,8711327532359.0,mageproxy.wolt.com/assets/689bb3d59bbcfa1dc39bec11,mageproxy.wolt.com/assets/69132d4ee9eb908bf84ef8e9,3999.0,4159.0
Magnum Pálcikás Jégkrém Klasszik 3 x 100 ml,8711327574991.0,mageproxy.wolt.com/assets/689bb3d59bbcfa1dc39bec12,mageproxy.wolt.com/assets/69132d4fe9eb908bf84ef8ec,2299.0,2495.0
Twister Multipack Jégkrém Zöld 8 x 50 ml,8711327576810.0,mageproxy.wolt.com/assets/689ba60df18c6aaa8030d255,mageproxy.wolt.com/assets/691c67b886ec9335bd492787,1499.0,1664.0
Magnum Pálcikás Jégkrém Dupla Csokoládé 85 ml,8711327577978.0,mageproxy.wolt.com/assets/689bb3c287a8f04a4a7ddb56,mageproxy.wolt.com/assets/69147e3f43a2bd3cfbf46156,999.0,1069.0
Magnum Pálcikás Jégkrém Dupla Csokoládé 3 x 85 ml,8711327578005.0,mageproxy.wolt.com/assets/689bb3cd87a8f04a4a7ddb7b,mageproxy.wolt.com/assets/691c67a786ec9335bd492756,2299.0,2495.0
Magnum Mini Multipack Jégkrém Dupla Karamell - Dupla Csokoládé 6 x 55 ml,8711327578463.0,mageproxy.wolt.com/assets/689bb3c287a8f04a4a7ddb59,mageproxy.wolt.com/assets/69147e4143a2bd3cfbf4615c,2499.0,2704.0
